dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_ret,sp500_ma10,sp500_vol10,djia_ret,djia_ma10,djia_vol10,hsi_ret,hsi_ma10,hsi_vol10
2007-10-30,21.07,1531.02002,3212520000.0,13792.47,189.73,31638.220703,-0.24362,3.96,2,89.4545295469291,102.5166015625,1540.97998,-0.006463393508850168,1524.5429930999999,0.01055351364783448,-0.005608402438022186,13736.332,0.010106330012873426,0.0016247340310295844,29879.7664062,0.021439204400848743
2007-10-31,18.53,1549.380005,3953070000.0,13930.01,277.66,31352.580078,-0.233321,3.94,2,89.4545295469291,74.0735168457031,1531.02002,0.011991995375736586,1525.3569946,0.011262543034261111,0.009972107969058452,13740.079000000002,0.010657667823935605,-0.00902834036342992,30085.153320199996,0.022146761378581046
2007-11-01,23.21,1508.439941,4241470000.0,13567.87,335.56,31492.880859,-0.222354,3.81,2,102.441110414627,81.3060913085938,1549.380005,-0.026423513836426382,1522.1929931,0.01415527109814638,-0.02599710983696346,13707.970000000001,0.013533220032883656,0.0044749357357818376,30287.936328,0.022158114447230825
2007-11-02,23.01,1509.650024,4285990000.0,13595.1,279.78,30468.339844,-0.212437,3.61,2,102.441110414627,106.578262329102,1508.439941,0.0008022082730041458,1523.094995,0.011463949788343638,0.002006947295338124,13715.278,0.010549588130148653,-0.032532464069802924,30388.2652343,0.025430100146083393
2007-11-05,24.31,1502.170044,3819330000.0,13543.4,259.59,28942.320313,-0.188624,3.71,2,102.441110414627,148.996246337891,1509.650024,-0.0049547775186866705,1522.6790038,0.011531590726892105,-0.00380284072938053,13712.920999999998,0.010585013925344243,-0.05008541780790565,30445.134179700002,0.027957891384094283
2007-11-06,21.39,1520.27002,3879160000.0,13660.94,252.36,29438.130859,-0.182223,3.76,2,102.441110414627,172.829620361328,1502.170044,0.012049219109577791,1522.7470091999999,0.011854870114069318,0.008678766041023689,13711.391999999998,0.010640391284250617,0.017130988139098857,30451.2613281,0.026098529947341107
2007-11-07,26.49,1475.619995,4353160000.0,13300.02,273.05,29708.929688,-0.176533,3.49,2,102.441110414627,93.311767578125,1520.27002,-0.029369799057143764,1518.7210082000001,0.015109937577189536,-0.026419851049781395,13673.869,0.013516900104600799,0.009198913827003663,30488.801367199998,0.02622592144811517
2007-11-08,26.16,1474.77002,5439720000.0,13266.29,403.68,28760.220703,-0.17155,3.38,2,102.441110414627,140.004852294922,1475.619995,-0.0005760121188924661,1514.7580078,0.015115200588340547,-0.0025360864119000626,13633.306,0.0134901121796156,-0.03193346226078286,30379.374414100002,0.027497786823852777
2007-11-09,28.5,1453.699951,4587050000.0,13042.74,356.84,28783.410156,-0.167274,3.27,2,102.441110414627,121.157920837402,1474.77002,-0.014287020155183128,1506.6,0.014331626560881694,-0.016850980944936422,13556.91,0.013321086447330122,0.0008063030266518556,30217.1933594,0.026488988811979756
2007-11-12,31.09,1439.180054,4192520000.0,12987.55,291.98,27665.730469,-0.158975,3.27,2,102.441110414627,101.763198852539,1453.699951,-0.009988235185680483,1496.4200074,0.01402030032702556,-0.004231472834695826,13468.639,0.012854303133993675,-0.038830690350532326,29825.076367200003,0.023354253260258823
2007-11-13,24.1,1481.050049,4141310000.0,13307.09,298.25,27803.349609,-0.158127,3.5,2,102.441110414627,87.6671981811523,1439.180054,0.029092951145083035,1491.4230103000002,0.018028782853743094,0.024603562642684818,13420.101,0.016197335001800144,0.004974354107664336,29441.5892578,0.023608637427221277
2007-11-14,25.94,1470.579956,4031470000.0,13231.01,267.51,29166.009766,-0.158289,3.41,2,102.441110414627,128.465225219727,1481.050049,-0.007069371495628585,1483.5430054,0.01723839267934049,-0.005717252983184151,13350.201000000001,0.015496642344446584,0.0490106471401166,29222.9322266,0.030660397501665184
2007-11-15,28.06,1451.150024,3941010000.0,13110.05,242.57,28751.210938,-0.15946,3.3,2,102.441110414627,94.6447906494141,1470.579956,-0.013212428144913413,1477.8140136999998,0.015872398418949208,-0.009142159215358547,13304.419,0.013784375208764188,-0.014221994415003825,28948.765234500002,0.030467368173419006
2007-11-16,25.49,1458.73999,4168870000.0,13176.79,314.92,27614.429688,-0.161642,3.4,2,102.441110414627,127.406455993652,1451.150024,0.005230311046048097,1472.7230103000002,0.016074035685342554,0.005090750988745452,13262.588,0.013950805404270773,-0.039538552043995256,28663.3742189,0.031150514192968697
2007-11-19,26.01,1433.27002,4119650000.0,12958.44,285.79,27460.169922,-0.173309,3.4,2,102.441110414627,63.1281700134277,1458.73999,-0.017460253489040345,1465.8330079,0.016690963646463632,-0.016570803663107703,13204.092,0.014598357394880548,-0.005586201407847047,28515.159179799997,0.027668405581148064
2007-11-20,24.88,1439.699951,4875150000.0,13010.14,325.81,27771.210938,-0.177643,3.25,2,102.441110414627,57.7773475646973,1433.27002,0.0044861965367839485,1457.776001,0.016012342978038607,0.003989677769854927,13139.011999999999,0.014204812936490114,0.011326988029699114,28348.4671877,0.027212048046487768
2007-11-21,26.84,1416.77002,4076230000.0,12799.04,284.55,26618.189453,-0.182044,3.09,2,102.441110414627,32.9162101745605,1439.699951,-0.01592688183678359,1451.8910035,0.014234049426174773,-0.016225805410241434,13088.914,0.012772759559053501,-0.041518588713115645,28039.3931642,0.028849430670783674
2007-11-23,25.61,1440.699951,1612720000.0,12980.88,122.25,26541.089844,-0.191053,3.23,2,102.441110414627,118.895751953125,1416.77002,0.016890483749790297,1448.4839966,0.015693748859191024,0.014207315548665944,13060.373000000001,0.013990279226684535,-0.0028965008734398445,27817.480078300003,0.027903964180604333
2007-11-26,28.91,1407.219971,3706470000.0,12743.44,265.61,27626.619141,-0.206366,3.13,3,102.441110414627,51.3576393127441,1440.699951,-0.02323869031630177,1443.8359986,0.016682404863351093,-0.018291517986453787,13030.443,0.014165535440084268,0.040899951862579664,27701.800976799997,0.03185437882275065
2007-11-27,26.28,1428.22998,4320720000.0,12958.44,296.07,27210.210938,-0.213713,3.16,3,102.441110414627,108.191444396973,1407.219971,0.014930152664810459,1442.7409912,0.017388521425081814,0.016871425611922675,13027.532,0.015355907266984891,-0.015072716674984554,27656.2490237,0.02975473631625847
2007-11-28,24.11,1469.02002,4508020000.0,13289.45,310.08,27371.240234,-0.222396,3.05,3,102.441110414627,68.8870315551758,1428.22998,0.028559854204992963,1441.5379883,0.017287805067215792,0.025543969798833777,13025.768,0.015526065874588808,0.005917973086166706,27613.0380862,0.029778199243495698
2007-11-29,23.97,1469.719971,3524730000.0,13311.73,201.41,28482.539063,-0.232417,2.99,3,102.441110414627,57.4282836914062,1469.02002,0.00047647478623202844,1441.4519897999999,0.017142051156447433,0.0016765178393385316,13033.84,0.015400385443989485,0.040600967274386335,27544.691015900004,0.028284958253246412
2007-11-30,22.87,1481.140015,4422200000.0,13371.72,312.57,28643.609375,-0.24378,3.15,3,102.441110414627,77.3825378417969,1469.719971,0.007770217609705421,1444.4509889,0.016611056471090204,0.004506551740457443,13060.007000000001,0.015030088742166462,0.005655054545654403,27533.9308596,0.028028587173658446
2007-12-03,23.61,1472.420044,3323250000.0,13314.57,212.17,28658.419922,-0.281941,3.06,3,108.54379321513,56.92919921875,1481.140015,-0.005887337396660586,1445.8189943,0.01675503064942255,-0.004273945311448313,13073.785,0.015113153808483956,0.0005170628745176931,27638.329883,0.024378122412916887
2007-12-04,23.79,1462.790039,3343620000.0,13248.73,204.94,28879.589844,-0.294892,3.07,3,108.54379321513,133.595764160156,1472.420044,-0.0065402566606190815,1448.7709962000001,0.01573890605628857,-0.004944958793261844,13102.814,0.014005662603358449,0.007717449971141432,27780.2718752,0.02415982945761164
2007-12-05,22.53,1485.01001,3663660000.0,13444.96,256.8,29345.449219,-0.308001,3.07,3,108.54379321513,183.717498779297,1462.790039,0.015190130099046906,1453.3020021,0.016270303423911395,0.01481123096326975,13146.295999999998,0.0145574126160424,0.016131093880364933,27937.6957033,0.02433975815741858
2007-12-06,20.96,1507.339966,3568570000.0,13619.89,197.27,29558.919922,-0.321272,3.09,3,108.54379321513,109.264099121094,1485.01001,0.01503690604752217,1462.3589967,0.015127296865383775,0.013010823386607306,13228.381,0.013037037390417157,0.007274405697691222,28231.7687502,0.017818014379501708
2007-12-07,20.85,1504.660034,3177710000.0,13625.58,179.42,28842.470703,-0.334711,3.12,3,108.54379321513,104.269683837891,1507.339966,-0.0017779214115257735,1468.755005,0.014826632253353917,0.00041777136232390433,13292.850999999999,0.012836851166068955,-0.024238003989677792,28461.9068361,0.02067338202646299
2007-12-10,20.74,1515.959961,2911760000.0,13727.03,190.22,28501.099609,-0.37475,3.05,2,108.54379321513,78.7853927612305,1504.660034,0.007509953574004413,1479.629004,0.011187755947210182,0.007445554611253291,13391.210000000001,0.009909415871670036,-0.011835709135850525,28549.3548829,0.01806294771390128
2007-12-11,23.59,1477.650024,4080180000.0,13432.77,280.63,29226.839844,-0.386236,2.94,2,108.54379321513,119.509834289551,1515.959961,-0.025271074425164186,1484.5710083999998,0.014853998389912464,-0.021436537983817394,13438.643,0.012853948223360641,0.025463587193345516,28751.017773499996,0.01803846027803278
2007-12-12,22.47,1486.589966,4482120000.0,13473.9,310.47,28521.060547,-0.396575,2.88,2,108.54379321513,119.937797546387,1477.650024,0.006050107843398322,1486.328003,0.012082635345539607,0.0030619150033834863,13457.088,0.010320567345224341,-0.024148327385620116,28865.999804799998,0.020619272239687476
2007-12-13,22.56,1488.410034,3635170000.0,13517.96,248.8,27744.449219,-0.405774,2.87,2,108.54379321513,89.0185165405273,1486.589966,0.0012243241523399728,1488.1970093,0.012079590347902786,0.003270025753493666,13477.711,0.010337128238993232,-0.027229398665600812,28792.1908204,0.01839233784597071
2007-12-14,23.27,1467.949951,3401050000.0,13339.85,245.59,27563.640625,-0.413834,2.88,2,108.54379321513,70.9025650024414,1488.410034,-0.013746267851349359,1486.8780029,0.012705168636644849,-0.013175804633243415,13474.524,0.01125389057652553,-0.006516928578137904,28684.1939454,0.018196659612047614
2007-12-17,24.52,1445.900024,3569030000.0,13167.2,243.39,26596.580078,-0.431793,3.07,3,108.54379321513,86.9738082885742,1467.949951,-0.015020898352140044,1484.2260009,0.013418131649128617,-0.01294242439007931,13459.787,0.011918385285371745,-0.035084645027728456,28478.009960999996,0.02060607475170304
2007-12-18,22.64,1454.97998,3723690000.0,13232.47,233.02,26732.869141,-0.436479,3.04,3,108.54379321513,98.5883255004883,1445.900024,0.006279795178978365,1483.444995,0.013520003953262203,0.004957014399416648,13458.161000000002,0.011969892487124122,0.0051243078095117855,28263.3378907,0.020412242331591716
2007-12-19,21.68,1453.0,3401300000.0,13207.27,208.33,27029.259766,-0.440614,2.91,3,108.54379321513,105.265312194824,1454.97998,-0.0013608297208324016,1480.243994,0.012355181113008559,-0.001904406357996602,13434.391999999998,0.010769697337245721,0.011087123624356154,28031.718945399996,0.01981689793415803
2007-12-20,20.58,1460.119995,3526890000.0,13245.64,203.91,27017.089844,-0.444201,2.92,3,108.54379321513,95.4974517822266,1453.0,0.004900203028217476,1475.5219969000002,0.011149263236966656,0.00290521811093436,13396.966999999999,0.009648640773461073,-0.00045024991825004523,27777.5359376,0.01929867348061905
2007-12-21,18.47,1484.459961,4508590000.0,13450.65,430.6,27626.919922,-0.447239,3.0,3,108.54379321513,64.5305404663086,1460.119995,0.016669839522333252,1473.5019896,0.012800198520138379,0.015477545818850524,13379.473999999998,0.011240300689837675,0.022572012067962888,27655.980859499996,0.02075544002891589
2007-12-24,18.6,1496.449951,1267420000.0,13549.33,86.4,28128.800781,-0.453073,3.33,3,108.54379321513,102.404647827148,1484.459961,0.008077004644788888,1471.5509886,0.012844626416818874,0.007336448424425601,13361.704000000002,0.011230988491464124,0.01816637035243085,27618.750976699997,0.02166190093304471
2007-12-26,18.66,1497.660034,2010500000.0,13551.69,122.41,28128.800781,-0.454221,3.32,3,108.54379321513,58.6295166015625,1496.449951,0.0008086357978034364,1473.5519896,0.009675251404767838,0.00017417835420641126,13373.596,0.008710363080143089,0.0,27508.947070399998,0.019589696091326596
2007-12-27,20.26,1476.27002,2365770000.0,13359.61,145.77,27842.929688,-0.453973,3.17,3,108.54379321513,105.970764160156,1497.660034,-0.014282289381035929,1472.519995,0.010671791862422848,-0.014173877944374413,13362.167000000001,0.009867032854703514,-0.010162932121624557,27441.1339845,0.01842831995389625
2007-12-28,20.74,1478.48999,2420510000.0,13365.87,142.93,27370.599609,-0.453176,3.18,3,108.54379321513,186.455917358398,1476.27002,0.0015037696152633284,1471.5279906,0.010677595079227642,0.00046857655275855947,13346.958000000002,0.009777762599354757,-0.016964094091131865,27403.749023500004,0.01712182404272126
2007-12-31,22.5,1468.359985,2440880000.0,13264.82,167.24,27812.650391,-0.448349,3.36,3,108.54379321513,87.2876892089844,1478.48999,-0.006851588491309291,1471.568994,0.009932212015849026,-0.007560300975544498,13339.454999999998,0.009147320626457579,0.016150569893055744,27428.650000100002,0.01782894356709397
2008-01-02,23.17,1447.160034,3452650000.0,13043.96,239.58,27560.519531,-0.446858,3.26,3,144.984725352675,94.9988250732422,1468.359985,-0.01443784304705098,1471.694995,0.009835000222019188,-0.016650056314371442,13327.131,0.00976104907791855,-0.009065330216842082,27525.043945400004,0.013291886207243008
2008-01-03,22.49,1447.160034,3429500000.0,13056.72,200.62,26887.279297,-0.447718,3.24,3,144.984725352675,82.8141937255859,1447.160034,0.0,1470.9130004,0.009596335018896911,0.0009782305373522426,13309.556,0.009575239569982377,-0.024427704755084267,27540.484961000002,0.01594668329878969
2008-01-04,23.94,1411.630005,4166000000.0,12800.18,304.21,27519.689453,-0.449648,3.2,3,144.984725352675,87.3496551513672,1447.160034,-0.02455155488352856,1466.7760008999999,0.012260536867591714,-0.01964811989534887,13268.847,0.011205921721982915,0.023520793941786522,27589.5279297,0.01727664253349575
2008-01-07,23.79,1416.180054,4221260000.0,12827.49,306.7,27179.490234,-0.462345,3.27,3,144.984725352675,78.1848220825195,1411.630005,0.0032232589162057845,1462.3820068,0.012154273328094623,0.002133563746759881,13227.032000000001,0.011162783624697803,-0.012362029723518964,27605.767968699998,0.017860082175291895
2008-01-08,25.43,1390.189941,4705390000.0,12589.07,322.69,27112.900391,-0.469518,3.25,3,144.984725352675,84.4563980102539,1416.180054,-0.01835226596123196,1452.9550048,0.010836088214355152,-0.018586644776179884,13140.874,0.00998322938149186,-0.0024500033822084655,27554.3660156,0.016131096474414224
2008-01-09,24.12,1409.130005,5351030000.0,12735.31,332.9,27615.849609,-0.478245,3.22,3,144.984725352675,123.038230895996,1390.189941,0.013624083617218341,1444.2230101999999,0.01176646745590111,0.011616425994930513,13059.472,0.010710127878533628,0.018550181306569158,27503.0708984,0.01618414356526342
2008-01-10,23.45,1420.329956,5170490000.0,12853.09,325.33,27230.859375,-0.48853,3.24,3,144.984725352675,104.031044006348,1409.130005,0.007948131797818059,1436.4900023999999,0.012419368605195219,0.009248302554079935,12989.612,0.011646567344859084,-0.013940915794766418,27413.276757800002,0.01661413916937094
2008-01-11,23.68,1401.02002,4495840000.0,12606.3,301.89,26867.009766,-0.500375,3.09,3,144.984725352675,56.5487747192383,1420.329956,-0.013595387408698811,1428.9650023999998,0.012365444839634589,-0.019200830306175476,12914.280999999999,0.012172709363509141,-0.013361664572879461,27315.6847656,0.01679471889417426
2008-01-14,22.9,1416.25,3682090000.0,12778.15,245.37,26468.130859,-0.544324,3.19,2,144.984725352675,90.8050308227539,1401.02002,0.010870636952068802,1422.7410034,0.013248616309649673,0.013632072852462596,12855.509,0.01355012261146545,-0.014846419846274661,27225.4378906,0.01661759104674987
2008-01-15,23.34,1380.949951,4601640000.0,12501.11,339.69,25837.779297,-0.560456,3.17,2,144.984725352675,95.9237747192383,1416.25,-0.02492501253309798,1414.0,0.014791589060660023,-0.02168075973439032,12779.138,0.014609910357327081,-0.023815492123640425,27027.9507812,0.01624214590312928
2008-01-16,24.38,1373.199951,5440620000.0,12466.16,500.04,24450.849609,-0.577172,3.14,2,144.984725352675,94.7321014404297,1380.949951,-0.005612078840647294,1406.6039917,0.01449379071960109,-0.0027957517372457774,12721.358,0.014116933174460902,-0.05367836268192894,26716.983789,0.02193480316440213
2008-01-17,28.46,1333.25,5303130000.0,12159.21,439.83,25114.980469,-0.594479,3.07,2,144.984725352675,72.9887771606445,1373.199951,-0.02909259570749867,1395.2129883,0.016170867197013182,-0.024622658460985658,12631.607,0.015298969431382765,0.027161872516509256,26539.7539062,0.0245184257566372
2008-01-18,27.18,1325.189941,6004840000.0,12099.3,483.3,25201.869141,-0.612384,2.86,2,144.984725352675,47.1539878845215,1333.25,-0.006045422088880481,1386.5689819000002,0.015095268178398225,-0.004927129311854905,12561.519,0.014639732179349671,0.003459635260606664,26307.971875,0.02252699416191608
2008-01-22,31.01,1310.5,6544690000.0,11971.19,506.5,21757.630859,-0.683896,2.35,2,144.984725352675,83.2303466796875,1325.189941,-0.011085158848183618,1376.0009765,0.014778069447151815,-0.010588215847197713,12475.889,0.014452464010398408,-0.13666598547631903,25765.7859375,0.04645978650578095
2008-01-23,29.02,1338.599976,3241680000.0,12270.17,536.52,24090.169922,-0.698669,2.21,2,144.984725352675,137.008773803711,1310.5,0.021442179320869892,1370.84198,0.016789907196714436,0.02497496071819083,12443.999,0.01686547823259588,0.10720556287198657,25463.5128906,0.0617411094456829
2008-01-24,27.78,1352.069946,5735300000.0,12378.61,387.9,23539.269531,-0.712006,2.37,2,144.984725352675,88.5139541625977,1338.599976,0.01006272989803203,1365.1359741,0.01641647698479324,0.00883769336529161,12408.329000000002,0.01662949747992178,-0.022868265055154158,25055.854882800002,0.060998341218357156
2008-01-25,29.08,1330.609985,4882250000.0,12207.17,393.66,25122.369141,-0.723911,2.3,2,144.984725352675,92.9843597412109,1352.069946,-0.015871931081293367,1356.163977,0.016216587745274173,-0.013849697179247111,12343.737000000001,0.01638596513771011,0.0672535572064008,24845.0058594,0.0662084121712599
2008-01-28,27.78,1353.959961,4100930000.0,12383.89,278.99,24053.609375,-0.753811,2.34,3,144.984725352675,89.2394332885742,1330.609985,0.017548324650517255,1351.4579711000001,0.01760881544945929,0.014476737851606858,12321.496000000001,0.016607376194884338,-0.04254215675287454,24563.6658203,0.067203721547141
2008-01-29,27.32,1362.300049,4232960000.0,12480.3,285.09,24291.800781,-0.765491,2.28,3,144.984725352675,66.8883895874023,1353.959961,0.006159774469135737,1346.0629760000002,0.017247767642086652,0.007785114370363333,12291.711,0.016104711002679125,0.009902522415100146,24346.0328125,0.06741715000284539
2008-01-30,27.62,1355.810059,4742760000.0,12442.83,334.68,23653.689453,-0.778489,2.21,3,144.984725352675,36.6029586791992,1362.300049,-0.004763994543466432,1343.5489868,0.015595739884604337,-0.003002331674719305,12285.883,0.014613413306105676,-0.02626858888531247,24127.6238281,0.06749174490438534
2008-01-31,26.2,1378.550049,4970290000.0,12650.36,394.33,23455.740234,-0.792811,1.96,3,144.984725352675,93.0804138183594,1355.810059,0.016772253494543587,1344.0839965999999,0.016552991280058407,0.01667868161824937,12304.303,0.015523668238597934,-0.008368640308452746,24028.1128906,0.0654786697636243
2008-02-01,24.02,1395.420044,4650770000.0,12743.19,379.58,24123.580078,-0.808463,2.1,3,108.104689073971,99.6903457641602,1378.550049,0.012237491857649552,1350.301001,0.013149567911288261,0.00733813108875947,12362.701,0.012532276341821939,0.028472341411418745,23928.972851500002,0.06554518063929982
2008-02-04,25.99,1380.819946,3495780000.0,12635.16,237.41,25032.080078,-0.856558,2.27,3,108.104689073971,117.290489196777,1395.420044,-0.010462869630386229,1355.8640014999999,0.013614603930286797,-0.008477469142341931,12416.287,0.012882974060719025,0.037660247652400614,23911.993945200004,0.06674542743645916
2008-02-05,28.24,1336.640015,4315740000.0,12265.13,334.38,24808.699219,-0.872426,2.19,3,108.104689073971,99.1786727905273,1380.819946,-0.031995432227048703,1358.478003,0.01732412737393203,-0.029285739159614965,12445.681,0.016225874582923152,-0.008923783333384394,24217.1007812,0.04656265950614237
2008-02-06,28.97,1326.449951,4008120000.0,12200.1,296.36,23469.460938,-0.888153,2.1,3,108.104689073971,85.0154876708984,1336.640015,-0.007623641283849958,1357.2630004999999,0.016117012245698236,-0.005302022889280278,12438.673999999999,0.014284692843055362,-0.05398260784162068,24155.0298828,0.037856480588825264
2008-02-07,27.66,1336.910034,4589160000.0,12247.0,326.2,23469.460938,-0.903744,2.17,3,108.104689073971,52.538745880127,1326.449951,0.007885772842099348,1355.7470093,0.015968092802898598,0.0038442307849935187,12425.513,0.014007368066645133,0.0,24148.049023499996,0.037137443513604096
2008-02-08,28.01,1331.290039,3768490000.0,12182.13,262.2,23469.460938,-0.919206,2.23,3,108.104689073971,77.5218353271484,1336.910034,-0.004203719664804373,1355.8150147000001,0.01516780684987235,-0.005296807381399593,12423.009,0.013381322510759444,0.0,23982.7582032,0.028829852418263798
2008-02-11,27.6,1339.130005,3593140000.0,12240.01,268.1,22616.109375,-0.964852,2.31,3,108.104689073971,89.335693359375,1331.290039,0.005888999219050062,1354.3320190999998,0.014092265544191664,0.004751221666490224,12408.621,0.012528469513216395,-0.036360083653149355,23839.0082032,0.028023869732078505
2008-02-12,26.33,1348.859985,4044640000.0,12373.41,256.97,22921.669922,-0.979806,2.31,3,108.104689073971,90.0698165893555,1339.130005,0.0072658964877723164,1352.9880127000001,0.014158982883394788,0.010898683906303885,12397.932,0.012809267939604088,0.013510747668110001,23701.9951173,0.02827046845435994
2008-02-13,24.88,1367.209961,3856420000.0,12552.24,236.29,23169.550781,-0.994635,2.28,3,108.104689073971,102.615844726562,1348.859985,0.013604062841259257,1354.1280029,0.014779818143582412,0.014452766052365451,12408.873000000001,0.013636197582565984,0.010814258291106826,23653.5812501,0.02765822346295563
2008-02-14,25.54,1348.859985,3644760000.0,12376.98,233.78,24021.679688,-1.00934,2.31,3,108.104689073971,89.6022415161133,1367.209961,-0.013421476235134011,1351.1589965,0.014260374437730242,-0.013962448136746963,12381.535,0.01314550137732987,0.036777964107046035,23710.1751955,0.030034536012627545
2008-02-15,25.02,1349.98999,3583300000.0,12348.21,289.8,24148.429688,-1.02394,2.21,3,108.104689073971,114.530265808105,1348.859985,0.00083774818184712,1346.6159911,0.013419285338555813,-0.0023244765685975777,12342.037,0.012722670433263573,0.005276483645034968,23712.6601565,0.028697223702661152
2008-02-19,25.59,1348.780029,3613550000.0,12337.22,257.55,24123.169922,-1.07863,2.28,2,108.104689073971,114.226470947266,1349.98999,-0.0008962740531135438,1343.4119994,0.0131847164007403,-0.0008900075395542606,12312.242999999999,0.012589920576825193,-0.0010460210591892727,23621.7691409,0.025564100208006858
2008-02-20,24.4,1360.030029,3870520000.0,12427.26,297.99,23590.580078,-1.09007,2.25,2,108.104689073971,73.7491836547852,1348.780029,0.00834087083002033,1345.7510008,0.008369786495710503,0.007298240608500262,12328.456,0.008546934134115215,-0.022077937755364707,23499.9572268,0.02621054734334535
2008-02-21,25.12,1342.530029,3696660000.0,12284.3,293.42,23623.0,-1.10053,2.2,2,108.104689073971,83.1007461547852,1360.030029,-0.012867362945557459,1347.3590086,0.009151316529728651,-0.011503742578814702,12336.876,0.009276828518056938,0.0013742740489131045,23515.311133000003,0.01967960999777701
2008-02-22,24.06,1353.109985,3572660000.0,12381.02,307.09,23305.039063,-1.11003,2.2,2,108.104689073971,81.0223541259766,1342.530029,0.007880610318921955,1348.9790037,0.00915090031854103,0.007873464503471928,12350.278,0.00951180065849996,-0.013459803454260677,23498.868945500002,0.02019596987530815
2008-02-25,23.03,1371.800049,3866350000.0,12570.22,288.6,23269.140625,-1.13381,2.2,3,108.104689073971,83.6699066162109,1353.109985,0.013812671702367219,1353.0300046999998,0.00971553149317166,0.015281455001284083,12389.087,0.010170192198539204,-0.0015403723590832197,23478.8369142,0.020197445719232265
2008-02-26,21.9,1381.290039,4096060000.0,12684.92,291.76,23714.75,-1.14162,2.14,3,108.104689073971,103.224487304688,1371.800049,0.006917910527061144,1357.2460081000002,0.009754372715318935,0.009124740855768643,12433.578,0.010337568935481104,0.01915022914603237,23588.7009767,0.01660886563598537
2008-02-27,22.69,1380.02002,3904700000.0,12694.28,263.72,24483.839844,-1.14956,1.98,3,108.104689073971,67.1269226074219,1381.290039,-0.0009194441168340894,1360.3620116000002,0.00971372675890774,0.0007378840386853547,12465.664999999999,0.010038205177687616,0.03243086450415866,23744.9179689,0.018653356444782946
2008-02-28,23.53,1367.680054,3938580000.0,12582.18,247.27,24591.689453,-1.15763,1.9,3,108.104689073971,90.6776428222656,1380.02002,-0.008941874625847834,1360.4090209,0.009417943580119503,-0.008830748967251445,12468.659000000001,0.009679652392354757,0.004404930341285196,23887.1318361,0.018609014729266498
2008-02-29,26.54,1330.630005,4426730000.0,12266.39,351.87,24331.669922,-1.16583,1.85,3,108.104689073971,81.0138854980469,1367.680054,-0.027089704855781993,1358.5860229,0.012180791460354381,-0.02509819443053596,12457.6,0.011888723350236887,-0.010573471639553356,23918.1308595,0.01574823574584069
2008-03-03,26.28,1331.339966,4117570000.0,12258.9,259.73,23584.970703,-1.19038,1.7,3,111.712364542782,122.55419921875,1330.630005,0.0005335525257450513,1356.7210205,0.012175259028050106,-0.0006106115980333282,12448.669,0.011877183456742858,-0.03068836711141054,23861.784961,0.018609776349451015
2008-03-04,25.52,1326.75,4757180000.0,12213.8,347.72,23119.869141,-1.19773,1.66,3,111.712364542782,160.113372802734,1331.339966,-0.0034476287929600113,1354.5180176,0.012192046088603622,-0.003678959776162616,12436.327000000001,0.011915820475514118,-0.019720251844147496,23761.4548829,0.01940095345966156
2008-03-05,24.6,1333.699951,4277710000.0,12254.99,304.57,23114.339844,-1.20458,1.53,3,111.712364542782,95.7562484741211,1326.75,0.005238327491991823,1351.8850098,0.011948637239856546,0.0033724148094778084,12419.1,0.011676486433706907,-0.00023915779826777506,23713.8308595,0.018349292584116664
2008-03-06,27.55,1304.339966,4323460000.0,12040.39,283.1,23342.730469,-1.21093,1.39,3,111.712364542782,113.225364685059,1333.699951,-0.022013935726687306,1348.0660035,0.013170104625307716,-0.01751123419929357,12394.708999999999,0.01239059912173851,0.00988090624873661,23685.803906399997,0.018710855962570265
2008-03-07,27.49,1293.369995,4565410000.0,11893.69,307.58,22501.330078,-1.21679,1.45,3,111.712364542782,91.687141418457,1304.339966,-0.008410361781400755,1342.0920044999998,0.012700961820548369,-0.012183990717908544,12345.975999999999,0.012249213858950373,-0.03604549999484463,23605.4330079,0.021528257600923188
2008-03-10,29.38,1273.369995,4261240000.0,11740.15,312.02,22705.050781,-1.23059,1.35,3,111.712364542782,64.7407379150391,1293.369995,-0.015463479187948881,1332.2489991,0.011328151813749689,-0.012909366226965813,12262.969000000001,0.010445188433427816,0.009053718259934618,23549.0240235,0.02188190714406815
2008-03-11,26.36,1320.650024,5109080000.0,12156.81,372.33,22995.349609,-1.23285,1.48,3,111.712364542782,39.7111015319824,1273.369995,0.037129843789039496,1326.1849975999999,0.017761175763836526,0.03549017687167533,12210.158,0.01648262909444948,0.012785649801009269,23477.0839844,0.02127493782380595
2008-03-12,27.22,1308.77002,4414280000.0,12110.24,288.13,23422.759766,-1.2338,1.48,3,111.712364542782,99.5580444335938,1320.650024,-0.008995573228415044,1319.0599976,0.017772046585214193,-0.003830774685135263,12151.753999999999,0.016396036880749032,0.018586808388106224,23370.9759766,0.019057384245044162
2008-03-13,27.29,1315.47998,5073360000.0,12145.74,336.26,22301.640625,-1.23345,1.35,3,111.712364542782,51.2948532104492,1308.77002,0.00512692061818476,1313.8399902,0.017993653943396935,0.0029314035064540445,12108.109999999999,0.016478832311371566,-0.04786451947594117,23141.9710938,0.023147334385860054
